Iter	0	1	2	3	5	9
1	19.6171068	14.9623826	13.8335278	6.1148585	0.9507973	0.2561324
2	30.751797	13.143776	12.077725	6.324778	5.353636	7.720533
3	28.9440244	12.6947082	11.4689768	7.0051806	1.3890804	0.1986577
4	22.581598	13.587167	7.589826	5.638729	5.230947	1.438999
5	21.711908	15.301082	13.981702	6.651721	3.580812	3.308916
6	20.105779	12.288396	8.81218	7.723693	3.020439	7.706576
7	20.047049	14.190288	9.763708	6.750815	3.111162	4.150596
8	26.449258868	13.842481886	5.865035312	5.814695944	0.006343157	9.425579421
9	26.2678322	14.1139293	14.1103727	4.9681488	3.9106423	0.4024166
10	20.124405	16.263452	14.313884	6.236773	6.146011	3.001927
11	16.713651	15.56914	9.96865	5.722739	4.780975	12.652557
12	14.199907	14.152444	11.649486	6.154369	5.524266	7.944612
13	16.43044	15.540516	6.905664	6.114525	5.627469	1.145742
14	18.7943356	15.557784	9.6835988	8.5424828	1.2477389	0.5748269
15	19.740812	12.262121	10.015584	7.933406	6.449772	2.716616
16	20.218891	14.556727	8.779059	6.95242	2.370427	13.374851
17	18.815942	16.093356	10.050242	8.129383	7.498237	14.765857
18	14.45398	13.288553	9.834737	7.217688	3.903833	1.869797
19	15.241134	13.513152	8.683583	7.782689	2.380684	6.039958
20	13.24219	12.201774	11.157174	8.586154	5.259524	3.913704
21	12.814523	12.6391977	7.4147939	6.5785809	0.1011749	1.987833
22	12.653141	12.1956564	7.5109151	7.1920754	1.8302835	0.1554315
23	15.292767	15.038004	14.028416	7.72227	3.466004	7.494661
24	14.791413	14.301477	6.406119	5.577711	1.61752	2.794947
25	13.85373	12.85707	9.349957	7.398276	2.236117	4.400186
26	16.017098	12.61695	12.046634	7.788659	1.939809	4.287205
27	18.023605	15.676033	10.398429	6.743588	3.442279	0.491836
28	16.734261	13.579983	10.016219	6.26004	2.907271	5.400745
29	20.422652	12.787613	11.159038	7.678096	2.195578	7.644749
30	16.25345485	12.6258657	9.71053892	6.85176895	0.08683052	3.95307302
31	23.044273	14.260257	9.566083	5.845413	1.838725	12.650836
32	29.735078	16.711488	9.532325	7.122978	6.117567	11.175204
33	17.382011	12.736165	9.233316	6.799863	4.282965	1.117455
34	25.967072	14.16504	7.057818	6.616369	3.326987	8.854478
35	26.784742	17.428544	9.882985	6.62637	2.222813	9.276214
36	18.271432	13.506631	8.580922	6.707357	3.278962	2.992729
37	14.745934	14.157257	13.669652	6.19461	5.494179	5.876085
38	15.930639	15.050525	9.33893	7.240216	1.618226	13.777601
39	15.578588	11.911023	9.049846	7.316181	4.976273	1.473127
40	18.465823	14.200567	12.716774	5.982255	2.298186	2.932912
41	27.294237	14.46185	14.058482	8.091508	4.972166	7.868006
42	18.673097	15.635846	8.285601	7.851432	6.876169	7.827893
43	12.619057	11.923288	11.063163	6.856342	2.760134	4.139562
44	15.8823277	13.4851546	8.2002939	6.5090784	1.9629292	0.5430195
45	21.441793	11.93704	8.349074	7.532548	4.430168	3.127076
46	23.51497878	14.27536881	10.72655547	6.52559935	0.02794996	1.64143935
47	22.054752	15.852175	14.686506	6.798189	5.940948	1.120087
48	18.4869322	15.6193826	8.5636255	6.3890307	4.6600259	0.9903752
49	21.883298	14.11288	8.908397	6.221636	2.182063	13.263617
50	21.241957	13.978349	7.968644	6.937637	1.13153	10.034054
51	22.8276781	14.5774394	6.9797373	6.069106	0.3964518	1.0880788
52	30.8044538	12.4669443	8.8472718	8.0113505	0.2622265	2.2982035
53	14.890136	11.958576	8.615953	6.729679	4.854928	3.267201
54	14.463767	14.081109	11.176387	6.261224	2.648312	11.25664
55	18.962643	15.475305	8.24406	5.695369	3.066016	12.650244
56	14.403033	11.568254	8.323247	7.361357	6.594852	8.020164
57	12.294069	11.946323	8.021419	6.109628	1.34621	3.450463
58	18.498955	13.52546	7.252343	6.240888	4.458559	2.578265
59	21.120827	15.832602	9.280321	7.673055	3.851023	9.548347
60	25.320536	15.5288817	10.253741	7.3805521	5.5568525	0.2018061
61	29.669976	14.758837	13.699159	5.912301	2.563329	1.606435
62	13.703469	13.462306	8.588311	8.442104	2.994137	8.444953
63	16.191575	12.26207	8.592098	8.168774	2.787657	2.127297
64	17.842382	14.628621	11.971027	6.154076	1.244647	13.262594
65	18.775937	16.038052	15.351588	6.979176	4.315932	15.176026
66	21.822658	15.661981	10.841517	5.655848	2.344023	3.355535
67	21.144038	16.604278	9.603871	8.793792	5.193007	5.083516
68	18.6686526	14.4393385	11.4606301	6.8449438	2.1318929	0.3223088
69	18.063378	16.047773	9.295006	7.088837	4.037419	11.836711
70	14.5166242	13.0535723	7.1060895	5.7368425	0.1121186	1.2396612
71	17.499242	15.257626	11.687375	6.298966	1.606751	9.256845
72	13.0061593	12.0559295	10.081202	6.5363849	0.1914429	3.7001691
73	17.33626704	15.21478782	8.57505025	5.90892773	0.05189795	7.14683357
74	18.727247	14.820921	12.185781	6.109376	1.30122	2.967512
75	15.5158585	14.0870577	9.1497576	6.9218099	0.5001679	3.9744933
76	17.395297	13.459183	11.389688	6.237306	2.911723	4.551475
77	20.937602	14.965062	9.919502	7.895891	4.888609	2.861318
78	25.327536	11.94662	10.774216	7.966451	4.441566	11.047027
79	26.186278	14.850821	9.098255	6.970648	1.517073	7.740712
80	24.2571531	14.6273578	9.8415344	7.5647519	2.5260699	0.9784692
81	23.747745	12.323724	9.296307	7.756407	2.015128	4.340414
82	15.160612	14.199482	10.94486	8.17034	3.967892	11.520014
83	16.3462948	12.5382996	9.9185386	5.4185487	0.2812136	3.7215065
84	18.25914	14.18634	9.965193	7.799732	2.562152	9.038761
85	17.9506708	16.1675315	11.2481632	5.9119211	4.0502261	0.8932991
86	16.947061	14.061754	6.68123	6.540239	2.082318	3.737156
87	24.799638	14.804747	9.353404	7.008055	1.425334	5.527991
88	16.5765143	14.2350087	7.2836428	6.5675893	0.2127198	2.9002956
89	17.087196	14.782527	7.524544	7.497925	4.226353	0.650168
90	16.5599825	14.4063909	14.3362923	6.7141216	6.032896	0.1988817
91	15.70699	15.5403	12.44242	6.493	2.09262	12.62075
92	18.034063	15.832374	8.578532	6.459502	2.039439	14.554104
93	14.893409	13.722285	8.277735	7.105155	3.94639	13.407427
94	18.214701	12.424171	8.032076	6.095565	2.608674	4.65504
95	14.272928	11.966958	8.058783	6.440716	1.872897	2.908501
96	15.9926527	13.2955122	9.391803	8.7313354	0.2357678	0.1015625
97	25.915277	16.117246	14.749651	6.734597	2.766513	1.231483
98	17.549643	15.032959	11.967031	5.886538	4.329524	13.223681
99	19.6561135	14.0244911	6.3819862	6.064098	0.7236237	6.9184133
100	29.3723927	14.8859085	14.8719687	5.8230237	2.9636573	0.5842224
101	25.829746	15.565029	10.608802	6.119476	5.212988	8.726824
102	22.4182942	14.525962	8.6018476	6.729443	0.4850851	0.6336532
103	27.971758	15.017185	8.737069	6.755316	1.122114	5.924279
104	19.638256	15.5802987	10.3401975	6.2166783	0.2958416	2.854754
105	14.8132269	13.8528286	12.6637103	6.2933685	0.5465033	0.3909603
106	19.115921	14.314837	12.577883	7.087837	2.176012	5.180518
107	17.188119	16.513742	7.430686	6.795013	6.103296	2.555512
108	23.94606	15.879589	9.651306	7.603065	2.446723	3.1055
109	16.182109	13.001121	7.579565	7.222553	7.20499	7.316733
110	14.0655826	14.0584381	6.1928825	6.10538	0.7836234	4.7888153
111	19.1942129	12.9603894	9.9625964	6.8118954	0.3106458	5.1932389
112	19.094382	11.966303	6.819025	6.178995	4.119631	5.414263
113	15.021202	13.620532	10.495614	7.875255	7.330932	9.070081
114	15.305615	11.688262	8.737876	8.316465	6.682196	6.499442
115	15.223358	15.151125	10.611544	5.73851	0.303807	6.969198
116	22.643648	14.500527	6.922529	5.849928	2.483149	11.940768
117	17.867034	12.603438	7.600272	6.190214	1.076151	2.505473
118	22.182551925	16.355633519	8.708896132	5.924052023	1.823864158	0.004779797
119	12.391453	12.302524	9.966079	7.718215	7.04848	3.525203
120	20.794265	16.302146	13.831044	7.212525	3.358176	2.847681
121	14.421661	12.923017	12.904293	7.14928	1.47524	2.782713
122	15.531038	14.292872	9.795161	7.560355	1.73169	8.078266
123	15.149346	15.044246	9.361877	6.590753	1.004159	9.726677
124	17.768986	16.301155	15.634152	6.980593	3.926401	5.648209
125	24.275954	16.11765	8.442001	7.235597	5.610121	8.838408
126	24.3269311	16.364713	9.0471044	7.0501758	0.8691666	10.2926149
127	25.534496	12.975821	10.705151	8.326659	2.879743	5.719426
128	17.8170241	15.571353	9.860475	6.2235184	3.7343422	0.6753222
129	13.176761	12.728913	7.719826	7.566383	5.83196	4.298068
130	17.3979152	14.2491837	8.9500422	7.7462758	0.9892786	7.2801109
131	14.068545	13.662425	7.420655	5.80999	1.005836	2.766857
132	18.946982	12.647203	9.434979	5.709251	2.952538	1.65115
133	20.666272	16.002482	13.297855	5.747309	2.538147	2.50441
134	23.5518015	11.998964	7.6285313	6.6342277	0.1981563	3.8831146
135	29.302062	12.725553	12.232911	6.859542	1.214484	4.225294
136	27.265009	12.939459	11.670408	8.719587	2.202693	6.755529
137	29.232441	12.749377	10.017667	7.020658	2.643595	3.083679
138	21.06367	13.186754	9.044182	6.914725	6.163774	2.886342
139	29.367313	13.814818	7.053029	6.997258	2.715607	9.062302
140	18.74691357	13.6219504	10.44319457	6.15360298	1.4028768	0.03482838
141	15.884143	15.359927	10.945259	8.465209	3.585863	2.758288
142	21.404146	15.235356	9.072427	7.349043	0.390108	8.982718
143	18.503658	15.197083	9.337277	6.077962	4.395384	5.78265
144	13.336176	13.089983	6.85642	5.929636	5.351728	6.074171
145	15.804528	12.124595	10.216385	6.165058	4.752967	11.195799
146	28.895106	12.632023	8.547819	7.957685	4.172611	3.017304
147	28.472515	14.462865	8.273919	5.55341	4.024699	10.662754
148	12.791363	12.076375	6.373314	6.343668	2.952328	2.989754
149	14.081658	12.747235	11.006832	8.003436	1.109581	8.351386
150	17.495349	14.858387	8.12537	6.385335	5.297131	3.684958
151	21.079029	15.292535	11.875282	6.325431	1.613525	4.23157
152	18.598692	12.197784	7.472825	7.059128	3.557363	2.15616
153	15.458918	13.981524	11.924642	7.439495	2.777967	4.288603
154	20.4419308	14.4998758	7.8746886	6.0399884	0.6536239	8.224819
155	26.197003	14.260087	8.196188	6.383057	2.660381	3.295068
156	23.043409	13.879169	8.585063	7.503763	1.034039	2.586027
157	22.078448	16.379817	11.20587	7.04889	5.720692	1.368126
158	16.319094	15.686014	14.749285	7.805678	3.061912	7.2277
159	12.709317	12.42907	10.932693	6.910017	2.780586	8.883376
160	16.466748	15.79154	7.882676	6.549612	1.515914	1.024225
161	28.37111	15.539767	8.98826	7.342641	1.929118	2.148262
162	17.915936	11.82426	9.359161	7.672398	1.849136	1.467805
163	14.112832	13.332011	6.216281	5.910135	2.21208	1.272909
164	20.4502917	15.1070799	13.2253981	5.5123313	0.9885945	11.7263139
165	26.695248	14.058062	8.087197	7.18052	6.476457	2.852195
166	14.504909	13.133917	8.678571	7.099453	5.648122	1.361792
167	16.342411	15.219878	8.26229	7.7024	7.297967	12.22792
168	20.41078	15.182016	14.419188	5.988633	4.372608	4.797084
169	22.696594	15.648944	8.023007	5.862374	4.521419	5.485798
170	26.5908453	16.2498326	12.2208078	6.0374538	5.366239	0.9464118
171	21.757493	15.776434	7.689987	5.57074	4.440816	2.103987
172	18.5978773	15.4042937	13.3816766	6.7235688	0.2811463	10.5824568
173	23.359443	12.384081	7.15215	6.281738	4.201617	4.91098
174	27.264663	11.535207	5.413106	5.176987	2.558584	5.107539
175	19.6517802	14.6524003	10.5558265	6.8394223	2.2104695	0.2786621
176	17.977618	13.829162	9.830354	6.244305	5.449649	5.871098
177	13.083004	12.87742	9.446557	7.966766	3.179558	3.622389
178	12.735559	12.301507	10.825239	7.633806	2.320707	2.716156
179	20.692129	13.663814	11.594225	4.704162	1.429481	8.758129
180	18.09939709	13.33254903	6.74420841	5.80518623	0.09139893	0.67367155
181	14.884013	13.80669	6.156256	5.84452	1.27279	10.28886
182	26.209656	13.9575414	9.8664425	6.5856841	3.2982478	0.2779167
183	25.763276	16.467671	11.052879	7.988121	2.968944	5.55841
184	28.039837	15.925535	13.137858	5.667373	4.690699	4.133101
185	24.981292	15.571604	13.536329	8.010552	2.789667	4.652542
186	28.302289	11.838858	9.30277	8.450657	4.377954	6.694841
187	24.807061	15.935158	10.207698	6.108921	4.539855	10.878328
188	28.525222	16.456239	14.836925	6.386005	2.491955	2.474324
189	14.731627	14.642706	9.363521	7.84709	4.750256	5.494042
190	13.3140101	13.2331625	11.87467	6.2762031	0.2379565	6.4908732
191	16.046163	13.887268	6.816413	6.370614	4.81832	4.480959
192	19.1983639	15.8285196	7.863525	6.9534562	0.7563293	1.3971195
193	13.590085	12.083204	9.389986	6.256586	2.932523	9.527661
194	18.262425	12.733345	11.94795	8.01215	1.585147	7.312278
195	22.737608	15.273314	7.382909	6.808906	6.483775	14.057091
196	16.456626	14.805038	11.202882	6.802468	2.252304	4.674046
197	17.237267	12.852134	11.639598	6.607675	2.817903	7.48211
198	13.973666	13.196835	8.222463	6.496323	1.660347	4.323751
199	20.318952	14.818076	7.953895	6.735915	3.923624	8.306342
200	16.2375273	15.06968	14.9970737	7.4887457	0.1590627	2.1178096
201	25.312041	12.118558	10.066794	6.855753	2.298712	2.679467
202	13.887646	12.967101	12.600337	6.203874	2.466516	2.650366
203	17.140995	15.807923	7.483542	6.715946	4.068912	8.518018
204	13.70165	13.486685	9.695452	6.909094	6.200118	4.523754
205	18.899245	14.94885	14.60916	7.370764	3.692539	3.878579
206	15.99930189	15.64179017	13.21882755	8.19561076	0.09950939	2.56122944
207	19.854408	15.817531	9.751157	5.68538	2.17656	14.247262
208	13.294726	13.277867	9.197762	7.383394	2.016092	7.974626
209	18.23342	13.942395	12.774694	6.202884	0.203856	7.319969
210	18.6020268	12.522801	10.351405	6.1700848	4.1862422	0.7395895
211	23.0711845	13.7675054	10.0144791	8.0097478	0.5953969	2.5914451
212	21.7779265	14.1503804	6.0411882	5.17314391	3.94027377	0.01878795
213	14.2200659	11.5853828	7.769919	7.2516305	0.4183046	4.94437
214	19.313105	16.261834	12.332493	6.872297	1.079702	9.94821
215	30.47894	11.3775014	9.3411984	6.2368202	3.7391864	0.5974623
216	14.76235	13.994663	9.037469	8.059109	7.914053	11.473683
