Iter	0	1	2	3	5	9
1	14.666003	14.043135	7.317986	5.753888	2.665143	3.803592
2	15.241966	14.185855	8.576614	7.108329	1.916829	2.415417
3	19.165814	16.203652	9.72692	6.238773	2.181343	5.769086
4	15.083156	14.762101	8.153077	5.699226	4.324762	4.465638
5	16.764697	14.988509	9.67139	6.534916	3.160653	4.386848
6	18.026945	15.879881	8.233058	5.246548	2.385425	4.688727
7	16.265595	11.976418	8.417406	7.413599	2.361099	3.80025
8	20.540076	16.199348	8.905293	6.133901	3.136422	5.306966
9	13.64535	12.594439	7.312919	5.964792	2.864592	3.634467
10	18.007208	16.172057	9.910938	7.43612	2.607063	5.960812
11	16.151503	14.701319	8.360052	5.076814	2.709137	6.362067
12	14.864579	14.665383	9.126958	6.346738	2.293483	4.375552
13	16.441943	15.798995	8.26474	5.430542	3.092488	6.619621
14	16.086694	15.961054	9.47701	7.827381	2.750273	9.55266
15	15.429495	15.270758	8.909233	5.946585	2.640308	5.015468
16	12.232166	12.133493	8.381487	5.791768	2.271307	4.668564
17	13.534627	12.489857	8.012708	5.685553	1.905828	3.700265
18	16.588268	16.033487	10.841716	6.076753	2.751938	5.598144
19	16.394944	15.984773	8.56539	5.760792	3.245757	5.984113
20	17.134174	16.39386	7.491876	5.7051	2.114511	4.831447
21	15.812641	15.017067	7.863437	5.473536	2.387743	4.241053
22	15.297347	15.277021	9.433595	6.647095	3.713739	5.655991
23	16.236958	15.611592	8.161343	5.423788	2.187251	5.888168
24	16.235224	15.147512	9.140936	6.633652	2.402073	3.787795
25	17.169264	16.154251	9.045161	6.975998	2.354944	5.258613
26	18.148135	14.322003	8.2784	6.574653	3.705853	5.664073
27	16.08055	13.410914	7.69354	5.621402	2.410934	3.674483
28	17.611345	16.254623	8.131244	6.161338	3.42658	4.686336
29	16.520169	15.965884	8.289587	6.373679	3.205734	5.134275
30	17.296244	15.595772	8.172788	5.161366	2.221286	4.382992
31	18.595085	15.977885	8.898202	6.405008	2.368205	4.297556
32	17.746452	16.542012	7.918962	5.846548	2.576991	4.330281
33	18.095628	16.671582	8.540164	6.347033	3.414527	7.33575
34	17.900602	15.388895	9.796501	8.074142	5.679309	4.251079
