Iter	0	1	2	3	5	9
1	15.272713	15.153137	8.811862	6.114675	2.45267	5.129952
2	16.041338	15.875949	8.800861	6.947332	2.779648	5.218578
3	13.47212	13.210066	7.777832	6.636179	3.023594	4.688182
4	18.398517	15.422091	9.540022	6.044554	2.651717	6.056752
5	19.292303	16.170067	8.507732	5.877016	3.704222	5.448824
6	15.573407	11.756521	7.451248	6.226496	3.423982	3.256372
7	22.787658	15.072683	8.192091	6.003201	2.413661	7.698305
8	26.250749	15.293959	7.452609	6.447597	4.559674	6.63577
9	21.053397	16.352964	10.827672	7.146192	3.423104	5.379774
10	18.981778	15.332381	8.295995	5.736379	2.907121	4.500887
11	19.949377	16.909878	8.566913	5.833572	2.593757	5.24217
12	20.906108	16.013801	10.306399	7.061977	3.179296	7.262914
13	21.630155	15.284002	8.949997	6.032641	3.182692	5.124718
14	20.302855	16.890776	8.428613	5.59076	2.712279	5.340754
15	16.135963	13.560278	8.494437	6.829636	2.553898	5.348423
16	21.849953	16.321352	8.710798	6.710096	2.49338	5.059246
17	15.335267	13.969486	8.160247	6.360185	3.080929	4.834813
18	14.631185	14.510146	8.684523	6.067527	2.361255	4.951288
19	16.934393	15.730582	8.41877	5.856711	2.966425	4.580161
20	15.729364	13.856528	7.801534	5.594176	2.041801	4.642377
21	16.315789	14.930139	9.13843	5.955177	1.803777	4.571282
22	14.638066	14.486645	7.770542	5.466225	2.542954	5.228857
23	18.355009	16.219968	7.458423	5.354492	3.460108	5.205941
24	17.131926	12.628115	8.078786	5.905884	3.092569	3.869944
25	21.100469	13.633111	8.646345	5.757429	2.586943	2.779696
26	23.574285	16.401806	7.549592	5.975516	3.426391	4.855794
27	20.949477	15.491201	10.53042	6.308111	4.197713	4.515065
28	17.547032	12.80115	8.87556	5.841474	3.062891	5.280295
29	15.840265	12.306836	9.394409	6.999398	2.415705	3.290862
30	20.406936	12.766134	9.579311	6.02891	2.695326	4.80567
31	25.304229	16.187494	10.182263	7.819583	3.142013	3.354355
32	20.787875	13.920441	8.145269	5.35993	1.897387	4.880495
33	18.934767	15.72237	10.257865	6.074891	2.887178	5.584437
34	15.846003	15.141415	8.173501	5.716873	2.558044	3.883841
35	17.410548	14.930835	9.528019	7.806708	3.954435	4.650239
36	14.076382	13.623139	7.425946	6.049579	2.690952	4.982087
37	14.769506	13.663658	9.757968	7.201473	3.881016	5.285983
38	17.257875	14.05762	9.063273	5.879373	2.358204	5.578986
39	18.45953	16.060315	9.373178	6.154409	3.207645	5.808908
40	16.605602	14.965798	9.287982	6.053701	2.130941	5.552772
41	17.305672	14.652799	9.291486	5.67675	2.906421	6.014709
42	17.733152	15.949757	9.966802	5.646898	3.194818	4.912435
43	17.243243	16.07085	9.856002	7.769319	3.703281	5.289068
44	13.453552	13.186501	8.423424	6.249273	3.141836	5.549581
45	15.794945	15.790516	8.134346	5.749588	2.446573	4.928988
46	15.392005	13.821642	7.471959	5.711048	2.935878	4.4536
47	17.034883	14.038407	7.481269	5.306289	2.420588	5.221546
48	19.442184	16.299043	11.333978	6.774329	4.397087	4.127567
49	19.824238	14.349039	8.077997	5.868313	2.72853	7.26346
50	20.145509	16.580603	10.369511	7.220666	1.23315	7.302259
51	17.992398	13.921217	7.395186	5.101054	2.526502	4.216813
52	21.122339	16.072181	9.388523	6.906502	1.457208	5.363077
53	17.494226	16.199164	7.607903	5.509725	1.816393	2.975405
54	17.700917	13.945588	8.373009	5.793866	3.576706	5.435099
55	19.034898	16.271833	8.721784	5.938058	2.637915	5.161721
56	17.746489	15.978457	8.357995	5.549261	2.298478	4.343174
57	17.287965	15.459575	11.147147	6.759851	2.822927	6.147411
58	13.488593	11.843939	8.397895	6.696565	2.816529	6.289125
59	17.43625	15.344699	8.526752	6.066053	2.725918	7.026606
60	16.865747	14.713807	7.791111	5.950562	3.40554	4.33611
61	16.176949	15.978126	8.290752	5.767531	2.652151	4.828165
62	16.797476	16.607504	9.182612	6.162539	2.705833	5.119668
63	16.821322	16.16689	8.301479	5.389705	2.402969	5.08364
64	16.851338	16.511517	8.744199	6.120255	2.865723	5.659531
65	17.553497	16.39815	8.415085	5.809309	2.756827	5.879847
66	16.949988	14.787252	8.321734	6.458329	2.781573	4.872427
67	18.457016	15.429051	9.431862	5.906386	3.868413	4.675171
68	17.74468	15.793037	8.790263	6.320238	2.791247	4.55013
69	18.137495	14.793203	8.232405	6.231182	2.90126	5.060579
70	14.252641	13.635327	7.508705	5.543189	2.243782	3.968271
71	15.906931	14.123077	7.305004	6.016495	2.295482	5.757051
72	16.077766	15.059876	7.802852	5.253423	3.126715	6.220578
73	15.422824	14.357172	7.456882	5.681045	2.736949	4.54244
74	16.410231	16.230217	7.563462	6.073658	2.998868	6.218682
75	17.482405	15.32393	9.64968	6.235406	3.414002	5.01229
76	16.101006	15.966522	7.464227	5.684264	2.600904	3.943085
77	17.879492	15.042457	8.716783	5.924643	3.017404	5.324073
78	18.379386	16.09472	8.965075	7.085066	3.505414	6.696019
79	18.017541	15.617081	8.051276	5.988369	2.363501	3.344975
