Iter	0	1	2	3	5	9
1	22.210016	15.559769	9.244415	6.901328	2.589369	4.407295
2	14.774894	12.813984	7.802625	6.068192	2.547868	4.067365
3	19.126552	16.050666	8.689953	6.711125	2.883301	5.013108
4	18.028599	16.690817	8.177278	5.811388	3.404997	5.153199
5	17.864509	15.535022	8.154631	6.14769	3.796463	4.315861
6	20.058945	15.827073	8.082299	5.31428	3.893355	5.332232
7	20.338517	13.020515	8.112285	5.989537	4.952075	6.333205
8	22.899108	16.15038	7.163622	5.851397	3.494686	11.007222
9	20.624161	12.030801	10.23765	6.495215	1.93427	6.480567
10	17.122872	12.866696	8.651975	6.918042	2.888824	4.986648
11	13.92723	13.011309	7.007624	5.360907	2.438937	3.591477
12	17.480887	14.444183	9.18363	5.545029	2.653644	6.181962
13	18.428568	16.029025	9.131709	6.315625	2.514538	5.704468
14	14.990025	14.041735	8.435025	5.655432	2.766302	6.082326
15	12.331879	11.986421	6.900079	5.511474	2.347427	4.129629
16	14.703999	14.524494	8.586664	6.159618	1.84082	6.229093
17	15.295731	14.555501	9.132522	5.785127	3.387715	6.061474
18	18.204766	14.818577	9.664876	7.918765	2.743823	7.594594
19	17.547837	15.096369	8.996963	5.967467	2.546974	6.9087
20	17.190389	15.061779	9.038224	6.172686	3.293122	4.59039
21	18.117761	14.690288	10.291229	6.360972	3.719189	4.229343
22	15.253589	14.923836	8.338223	5.379768	3.30688	4.201422
23	16.680234	15.607241	9.168211	6.041316	3.311522	5.110864
24	14.339634	14.160772	8.989885	6.618711	2.359635	5.07061
25	14.833266	14.289011	9.948728	7.596934	2.389403	5.306186
26	15.308672	15.154945	9.276472	6.092592	2.936491	4.456355
27	16.272281	15.163072	9.967512	7.049222	2.738908	5.004409
28	17.723195	15.500138	9.316234	7.426528	3.509128	5.880247
29	16.079174	13.558646	9.283082	6.285741	2.26098	2.669017
30	15.866081	14.165927	8.916585	7.150234	2.332302	3.842596
31	16.62605	16.547896	11.072421	7.623253	3.083072	7.227422
32	15.620484	15.556996	9.180239	7.226865	4.093877	5.102045
33	16.296618	15.893314	9.295475	6.408161	2.580334	5.530855
34	16.063727	14.337507	8.506741	6.048346	3.780415	6.365281
35	16.615697	14.438118	9.877394	6.476768	2.279027	5.637732
36	15.882402	15.232574	9.989484	6.604637	2.583687	4.084871
37	16.773548	15.941898	10.972025	7.2569	4.333812	5.587342
38	16.551165	16.129611	8.848222	5.891786	2.863838	5.236277
39	14.824159	14.519065	8.190359	6.086265	2.941115	4.623537
40	13.661196	12.54571	7.925339	6.207138	1.947496	4.558278
41	15.38145	13.743325	9.61252	6.165541	2.267255	4.785292
42	15.241605	14.983368	8.295112	6.680448	2.812185	3.84201
43	15.47825	15.406762	8.092363	5.878564	2.574721	5.770941
44	19.990904	15.216182	9.665229	6.085279	3.307936	6.85853
45	19.186597	16.07218	8.853525	5.975839	2.567367	5.277498
46	18.141805	14.433653	9.004005	5.728561	2.490405	6.079551
47	18.35495	15.652052	10.342662	6.449985	3.468528	5.904917
48	20.072975	16.23388	9.676818	6.847388	3.359146	4.916786
49	20.484883	16.303228	10.517014	6.68983	2.892812	5.605164
50	19.103289	15.44827	8.023123	6.316535	3.046631	6.032164
51	23.406497	15.415734	9.369292	6.894804	3.313602	5.990183
52	29.815091	15.720816	8.523027	6.31683	4.189398	4.577065
53	16.398782	14.969939	8.397377	5.438996	3.506528	6.271643
54	15.529409	15.042293	9.4378	7.664102	3.04029	5.976801
55	13.46907	13.346604	8.299404	5.857083	2.711682	4.500341
56	14.769892	11.652353	7.685393	6.107292	2.039809	3.886365
57	15.919127	14.290983	8.455484	5.57	2.792842	4.528292
58	14.834105	14.632	9.211449	6.118601	3.121304	4.786873
59	16.564249	16.040929	7.540525	5.433961	3.174094	6.158106
60	15.994494	14.186547	9.529552	7.338424	2.831757	6.272051
61	18.109656	16.104441	7.086477	5.758861	3.176666	4.498631
62	17.05991	12.82811	7.73389	5.729146	2.92305	5.537943
63	15.996827	13.65792	8.731433	6.522797	3.552957	4.24388
64	16.15459	15.634179	9.393786	5.648839	3.514822	4.922672
65	15.941829	15.177638	8.372708	5.40808	2.682369	6.973144
66	16.771842	16.10852	9.365282	6.641898	3.520514	3.907583
67	15.551729	15.204022	8.807275	6.601073	3.339415	5.743275
68	18.098669	15.432245	8.206148	6.333552	2.825283	5.146058
69	14.683707	13.877622	6.829739	5.494895	2.164759	3.103334
70	15.09512	13.568046	8.587073	5.957841	1.828966	3.940008
71	24.229439	16.383317	9.891229	7.083708	3.122069	4.330405
72	17.70703	14.900136	8.190714	6.269062	4.003715	5.056865
73	19.600172	16.130586	9.831187	7.013637	3.184723	5.224951
74	17.97082	15.109929	10.70016	6.702501	3.967131	5.770542
75	17.044138	13.836854	9.940318	7.844662	2.755851	5.531214
76	17.179763	15.1174	7.368325	5.904786	2.962762	4.781726
77	18.069593	15.682633	9.513458	5.636584	3.129169	6.082447
